-1.73,0.41,
54.36,-23.29,
98.07,-13.22,
18.759,5.426,
86.023,159.404,
31.10,-94.56,
4.55,-49.02,
95.97,38.29,
-34.40,-0.08,
74.256,-25.790,
428.832,13.475,
59.12,-18.83,
-30.953,-33.890,
-30.131,-30.860,
73.680,84.402,
171.298,125.436,
-82.704,-4.233,
14.425,6.616,
-13.843,-3.790,
-28.09,-44.14,
11.620,32.638,
20.13,-77.72,
-20.070,-49.425,
12.79,8.48,
21.839,-1.588,
328.95,-164.67,
100.80,-105.34,
9.181,15.079,
33.034,-72.244,
20.13,5.31,
162.321,5.038,
-37.62,-24.95,
13.850,-2.682,
-2.23,18.10,
134.861,-5.498,
91.684,-95.143,
60.374,-24.635,
-38.52,-16.05,
79.33,-62.01,
12.79,0.28,
-10.986,-84.834,
32.61,-9.76,
61.661,-34.184,
56.469,4.134,
134.92,-24.59,
318.568,48.171,
30.00,4.52,
146.354,-8.343,
187.56,-22.45,
221.185,-147.090,
-31.73,-28.54,
-103.254,-206.394,
53.452,30.201,
-121.28,-97.59,
-50.72,-64.22,
-3.41,8.46,
-121.403,-309.977,
261.70,-296.70,
14.332,0.679,
28.825,-2.064,
26.82,-4.27,
25.17,-9.16,
-26.15,-73.58,
232.55,31.99,
-1721.728,854.963,
-80.21,-146.29,
-8.62,-9.07,
94.12,-14.62,
310.526,12.627,
36.89,-58.99,
-13.71,-39.03,
-34.152,-26.359,
117.00,16.48,
50.434,-49.097,
99.28,-66.32,
-82.828,-269.549,
38.357,-18.188,
-11.596,-9.786,
161.62,-230.53,
-4.095,-38.019,
264.634,-59.482,
-147.867,-93.480,
39.752,-40.956,
77.36,-220.16,
114.20,-25.03,
13.438,-1.900,
118.929,-21.928,
369.477,-16.981,
17.13,-11.70,
44.346,-7.951,
-6.85,-12.02,
-15.15,-37.11,
-8.96,-113.82,
215.61,-139.02,
-77.94,-206.53,
18.77,-8.21,
14.964,32.742,
36.575,-195.441,
-19.18,-14.10,
46.941,-40.471,
-6.54,87.85,
124.225,278.007,
-69.23,-119.67,
-57.13,-72.08,
17.905,-10.329,
408.34,-35.22,
-18.901,-43.132,
24.66,-11.16,
18.25,-9.39,
180.832,33.072,
224.295,25.396,
182.92,50.36,
134.223,11.219,
6.99,-15.66,
-30.179,-83.636,
17.83,2.41,
87.005,-95.945,
-129.70,-154.80,
-11.656,-7.553,
12.85,-2.94,
77.903,-306.244,
759.82,17.77,
78.811,-59.761,
-32.086,-24.545,
-47.972,-21.861,
32.687,25.146,
-146.10,-146.12,
59.88,-94.09,
102.069,101.416,
282.18,30.46,
-125.581,-43.229,
377.15,-437.43,
83.10,-49.58,
-80.17,25.59,
142.693,-53.051,
292.00,-45.95,
-23.36,3.36,
-26.51,-22.32,
53.843,10.742,
78.625,12.398,
7.467,-12.276,
4.28,-6.29,
-7.897,-5.237,
4.808,11.391,
71.227,53.727,
-26.965,-1.154,
23.707,-4.787,
45.456,-152.116,
42.39,-304.19,
26.92,0.44,
6.32,4.80,
77.22,-11.38,
233.354,-493.133,
21.568,-21.096,
60.447,28.353,
6.01,-17.70,
60.40,-41.30,
1.98,-9.28,
27.14,-2.64,
-7.003,-35.176,
114.648,20.338,
8.66,-11.33,
91.831,1.152,
44.49,-14.82,
39.32,-10.48,
-300.737,-673.539,
77.845,-106.965,
77.138,-97.321,
34.76,-22.95,
55.75,-10.15,
36.270,-2.505,
191.856,36.183,
-35.24,-31.60,
-101.17,-81.77,
-43.47,-45.73,
98.74,-110.41,
8.299,-2.478,
144.70,-41.87,
-0.03,-33.07,
17.001,-20.531,
-92.55,-13.25,
188.55,-148.08,
20.348,-35.671,
24.74,3.63,
48.13,14.29,
8.79,-1.06,
295.476,27.442,
17.504,5.298,
-4.553,-36.588,
187.65,136.93,
137.46,-163.44,
42.976,-56.675,
-228.701,-253.206,
28.484,-74.486,
22.98,-11.12,
81.194,-24.267,
-15.884,-7.151,
-13.74,-5.12,
277.4,-251.1,
256.452,-239.685,
19.957,-18.971,
50.81,-17.46,
114.45,-84.02,
-9.874,-9.132,
73.384,-26.707,
10.82,-234.24,
7.073,0.836,
18.339,-26.378,
-12.87,-18.95,
14.75,-3.51,
-65.05,-60.50,
-15.632,-86.097,
63.163,-26.952,
8.502,-11.433,
66.81,-116.52,
6.51,-68.21,
-57.551,-14.795,
57.737,-38.838,
-65.67,-42.00,
153.48,36.49,
175.90,-112.20,
44.64,-52.57,
-15.234,-32.711,
149.47,-127.05,
8.85,-0.72,
-0.32,-5.46,
-2.005,-4.512,
22.77,-18.35,
149.16,-39.10,
1.790,-30.088,
5.667,-5.601,
2.233,1.969,
112.808,99.499,
109.428,23.678,
-9.143,3.370,
22.99,0.88,
27.64,-1.02,
80.73,-18.70,
15.99,-23.76,
-171.892,-381.815,
154.36,-42.76,
45.066,11.901,
9.479,-62.744,
-46.308,6.614,
-3.147,9.159,
-18.312,-12.105,
-21.393,-9.590,
34.972,0.197,
-32.33,-125.64,
-218.723,16.555,
18.862,3.121,
-12.48,-27.37,
-27.970,12.400,
-12.860,-9.792,
-31.64,-48.20,
-20.17,-39.47,
-101.446,-82.543,
-8.974,-12.737,
-11.906,-2.198,
116.374,-31.265,
-15.23,34.37,
178.235,-178.053,
-126.913,23.116,
-24.69,5.04,
6.989,-22.729,
-143.20,-37.20,
-67.135,-8.899,
-164.812,-50.933,
46.96,-62.39,
-23.41,-21.10,
-29.29,2.70,
-53.23,37.24,
-217.31,-54.26,
-45.61,-9.21,
18.88,-21.85,
52.90,0.62,
-2.80,-1.82,
-25.66,-15.56,
-31.41,-22.15,
-39.39,19.65,
-89.728,-15.945,
18.39,-6.84,
-82.021,-64.844,
-248.73,5.59,
-13.060,-9.669,
-160.57,2.91,
-217.433,-74.373,
-81.47,35.34,
-127.68,-110.31,
-73.66,-59.21,
304.30,-154.28,
-49.127,-13.023,
-129.17,-79.76,
-81.320,9.798,
-27.720,60.366,
0.07,7.79,
-5.93,-3.40,
-102.355,56.865,
-39.290,-23.582,
-95.499,25.027,
-11.135,21.596,
-115.30,7.62,
93.35,198.88,
44.033,-23.714,
-72.985,-27.041,
92.02,-285.82,
-111.772,-27.303,
-80.03,-15.36,
-76.977,-14.698,
-8.67,39.07,
-52.013,-23.524,
13.868,-15.792,
9.014,-35.370,
-462.303,128.614,
80.915,-238.566,
74.069,-124.443,
23.28,4.29,
143.42,-129.88,
-60.31,-79.10,
-345.034,-46.986,
7.827,-102.911,
-187.524,-3.099,
-83.662,41.467,
-35.561,-10.651,
-47.378,-75.708,
-26.84,28.69,
-339.398,-607.892,
-453.7,-591.4,
-25.56,-6.00,
-92.97,-11.48,
55.24,-142.61,
-110.37,-37.16,
-25.154,24.689,
-124.67,207.59,
-97.42,3.65,
-319.253,-17.823,
16.851,-10.756,
1.76,43.37,
19.554,-16.149,
-59.38,2.55,
-29.500,6.543,
-209.62,-40.84,
-60.943,-45.959,
-145.49,-4.34,
60.08,-24.50,
-18.96,-181.56,
27.298,-24.644,
-7.150,-32.948,
-43.24,-1.61,
-497.68,-114.67,
740.746,-270.927,
-49.952,-8.271,
-56.56,0.19,
-218.69,57.76,
0.26,-30.10,
-17.071,6.830,
-71.74,10.25,
99.52,-39.19,
-26.55,-6.22,
-109.426,88.930,
-80.593,-31.055,
-293.281,-63.568,
-54.665,-17.642,
-158.61,21.86,
-108.879,-27.661,
-704.702,292.155,
-77.864,-33.599,
-83.95,-81.13,
-26.158,-9.385,
-15.874,-11.784,
-11.589,-9.138,
-23.071,-15.110,
-11.426,-8.112,
-424.597,-58.241,
-210.49,-138.74,
-58.89,28.31,
-3.030,23.285,
81.912,-90.323,
-605.176,85.701,
-534.318,-64.270,
-77.223,-24.409,
1.11,-56.56,
-43.38,-25.25,
-235.08,53.54,
-12.025,-8.119,
-37.66,-30.14,
14.359,15.903,
-107.95,4.10,
-469.99,-52.83,
-18.08,-19.52,
-29.710,-13.778,
70.84,-22.54,
-37.208,20.034,
-20.750,-6.712,
34.155,-69.539,
-37.705,33.723,
-273.80,19.96,
-125.28,18.47,
-800.720,882.301,
-433.13,141.24,
-6.06,9.14,
-35.252,-33.302,
16.629,-10.192,
97.167,-288.066,
-1070.202,-1063.849,
304.278,-114.932,
-20.533,-46.131,
34.475,-48.146,
-235.951,-575.969,
-130.093,-21.369,
-42.35,-30.67,
-121.566,20.435,
68.99,-41.85,
-339.615,-82.181,
-95.54,23.75,
45.51,-24.70,
-276.903,44.621,
-103.94,-43.87,
-31.019,-38.850,
-15.67,-10.49,
31.230,17.196,
-94.22,41.07,
-468.923,63.469,
-91.258,38.786,
-100.681,-38.243,
-462.182,-146.513,
-41.68,-59.77,
-13.533,-10.886,
28.154,-48.279,
-60.95,-356.29,
17.49,-21.27,
-86.260,-21.309,
-49.36,-29.53,
-10.428,-10.710,
-23.157,-59.831,
7.25,139.88,
43.70,-141.18,
-12.951,-35.033,
-520.53,-518.06,
5.716,12.866,
-1093.39,-2000.06,
-118.809,-71.508,
-26.31,-419.38,
-15.91,28.92,
-202.484,-117.094,
-63.69,-10.65,
-100.531,119.870,
188.574,131.580,
-138.727,-3.338,
-23.446,-24.638,
-43.525,22.499,
-50.95,21.07,
-42.2,13.6,
-13.57,-16.08,
13.922,15.566,
-60.69,-50.56,
51.95,-11.08,
-10.265,3.187,
-114.03,-22.13,
103.28,-318.63,
38.373,-9.133,
-61.46,-176.84,
9.311,-3.426,
127.468,-40.569,
154.98,-66.43,
89.935,-124.303,
-98.683,-153.908,
-73.505,-67.871,
-105.68,-68.40,
-10.786,-28.376,
-238.580,-62.451,
-92.33,-85.67,
-18.24,-20.72,
-48.880,-17.284,
-16.96,-27.83,
-126.721,-228.837,
-0.094,-3.368,
24.47,-288.55,
5.54,-3.12,
32.046,-20.932,
56.41,-46.43,
30.49,-119.21,
15.057,-23.524,
6.105,-11.251,
-21.37,-29.98,
-18.145,-32.242,
0.01,-6.24,
2.686,-2.117,
23.690,-18.373,
4.37,-36.65,
47.391,-27.246,
-10.16,-3.66,
-8.935,1.036,
-5.10,-24.85,
11.963,-37.940,
-12.05,-18.16,
15.61,11.33,
-11.09,-23.32,
-10.451,-18.315,
-2.37,-30.09,
-16.762,-218.275,
-8.53,-30.80,
-6.05,-25.54,
41.717,11.975,
-129.56,-166.26,
0.637,-53.975,
-131.234,-98.230,
96.74,-281.71,
45.737,-285.189,
84.87,-95.99,
5.60,-25.81,
108.519,-69.521,
-22.08,-24.46,
-614.85,-255.98,
1.272,-2.049,
-39.42,-124.20,
-9.016,-2.048,
-71.16,-43.34,
10.755,-32.180,
-12.82,-4.15,
-15.68,-24.88,
-31.19,-100.92,
32.97,14.00,
-51.96,-156.56,
-16.044,-16.111,
-15.12,-25.18,
-14.053,-24.937,
-11.42,-26.83,
-12.11,-23.30,
-9.89,-22.83,
1.097,-30.511,
17.08,-138.02,
4.372,-4.588,
-53.92,-180.90,
32.54,-25.57,
-53.001,-253.304,
10.79,21.11,
209.41,62.39,
26.283,27.104,
10.46,-15.52,
-35.40,-32.79,
-10.21,-35.41,
-4.32,-14.15,
-10.60,-16.28,
-5.53,-21.74,
-498.600,-1149.158,
-465.861,-1141.168,
-4.948,-10.553,
-44.76,-185.66,
50.61,1.22,
15.14,-53.43,
45.50,-31.08,
61.63,-50.66,
68.30,-21.51,
-35.256,-111.519,
-12.977,-17.736,
44.81,-45.42,
-8.98,-23.48,
21.12,35.26,
-56.853,-8.074,
-7.37,-23.94,
0.10,-118.18,
5.24,-25.72,
-0.900,-51.149,
9.905,-32.048,
3.919,-8.092,
104.663,-28.501,
77.445,-58.460,
5.034,-10.825,
-22.764,-22.170,
-36.821,-23.247,
-18.472,-15.594,
-5.2,-24.04,
-7.65,-23.71,
-20.29,-47.65,
-5.41,-21.12,
265.543,-202.584,
-97.54,-44.56,
0.30,-0.48,
6.108,-26.699,
-0.575,33.156,
-1.116,-6.066,
31.72,-13.33,
-1.36,-36.45,
-10.417,-10.913,
-129.803,-90.543,
16.560,-17.375,
65.34,7.45,
100.33,135.02,
-45.35,-37.34,
-21.145,-1.572,
-25.87,21.46,
0.778,-5.855,
68.437,-50.621,
66.502,-9.814,
17.267,-110.707,
44.133,0.360,
-12.44,-16.73,
40.13,99.17,
-42.10,-59.94,
3.22,-4.02,
21.709,1.643,
62.63,2.66,
14.74,-14.32,
-63.051,-6.024,
-98.10,-19.65,
-66.816,-152.296,
307.347,-234.595,
-43.269,-18.584,
-1.483,-31.351,
-4.991,-9.931,
15.26,24.79,
104.147,-84.201,
43.40,2.61,
-72.90,-55.55,
7.724,-2.801,
33.98,-34.77,
45.75,-33.59,
-67.49,-11.75,
-9.48,-116.69,
48.894,54.530,
7.300,1.212,
-31.841,-21.200,
-11.31,-20.47,
12.654,-37.697,
15.78,-37.79,
-18.006,-313.989,
21.781,4.591,
61.567,-41.232,
-24.41,-39.66,
112.516,46.738,
1.63,-2.65,
1.68,-40.06,
-100.28,-25.99,
-91.09,-28.21,
-47.54,-142.73,
83.40,40.58,
-40.370,-78.455,
-92.50,-43.29,
155.51,-44.43,
-547.75,-701.42,
-7.972,-16.398,
-19.120,-89.427,
20.64,-10.63,
70.287,-22.559,
10.862,-15.416,
-1.426,-21.644,
35.26,5.71,
18.766,-19.647,
-84.884,-34.239,
30.264,-47.593,
-30.98,-73.42,
-24.64,-74.42,
15.93,-13.29,
124.16,-962.82,
8.88,-15.27,
12.333,17.864,
10.102,-0.825,
-0.562,-2.294,
6.91,-8.21,
96.805,-10.140,
-55.569,13.628,
128.19,62.16,
-19.403,-39.531,
1.459,6.760,
-41.45,159.34,
1.23,-12.73,
0.935,-8.772,
-6.994,11.952,
50.044,28.363,
46.474,31.313,
254.54,82.51,
133.84,44.81,
-13.024,-80.085,
213.280,-156.953,
4.528,-4.507,
45.944,-480.965,
-223.952,-69.763,
-1.776,13.985,
-53.80,-34.04,
-292.13,-10.38,
7.676,-97.830,
-62.17,79.66,
9.318,29.522,
536.23,385.29,
101.694,-81.141,
42.906,-123.903,
-178.84,-79.27,
49.982,-11.622,
108.07,-221.57,
-0.89,-32.11,
1.070,13.640,
16.99,-2.98,
32.745,5.630,
38.682,-59.551,
25.226,-62.651,
