059.9811823664000,-24.0162158876300,4.52,4.66,4.64
063.7222183365200,+40.4836403779900,5.652,4.691,~
062.0641198004500,+37.7274963921700,7.04,~,5.5
062.1525714889300,+38.0397385572500,5.97,~,5.2
062.7077535196300,+26.4809545762200,5.715,5.387,~
064.5967124839200,+21.5792191588600,5.945,5.631,~
064.3152546936800,+20.5785973794900,5.17,4.914,~
062.2915250840900,+19.6092171269800,6.581,5.504,~
063.8835752501900,+08.8923550849400,4.205,4.279,~
063.3878768587500,+07.7161159632400,5.65,5.29,4.94
062.8345093312800,+05.5230522221200,6.057,5.699,5.487
062.5938327564600,-06.9238519327600,6.383,5.442,~
062.9664148333,-06.8375795522,4.357,4.026,~
063.8179984124771,-07.6528696608383,5.25,4.43,3.74
063.5986995752300,-10.2562834617100,6.07,4.9,4.01
064.4735933612,-33.7983491397,3.44,3.56,3.57
065.1026579474700,+34.5667259437500,5.867,4.929,~
066.15609871,+33.95968863,6.16,5.792,~
066.1214806080900,+34.1307577362800,5.657,5.718,~
065.0884004052200,+27.3507523051600,6.098,4.951,~
065.6455988208700,+25.6293159931800,5.344,5.378,~
064.9029370390900,+21.7734907855100,5.231,5.346,~
064.8587399560400,+21.1423052689300,5.413,5.482,~
066.8227117865000,+22.9963272782200,5.411,5.514,~
066.3423543858,+22.2938715375,4.366,4.201,~
066.3542301957100,+22.1999987548900,5.544,5.264,~
066.5769319833,+22.8135801383,4.572,4.282,~
067.1541677296646,+19.1804342058139,4.54,3.53,~
064.9483493712,+15.6276431728,4.64,3.65,4.83
065.7337298316400,+17.5425138339900,4.74,3.76,5.56
066.0240060548400,+17.4441309172100,4.95,4.8,4.64
066.3724363277679,+17.9279065118844,4.369,4.298,6.18
067.1437334754,+15.9621803978,4.78,3.84,5.48
065.8544336330000,+16.7772641205600,5.957,5.625,7.04
066.5865450853900,+15.6183011354500,4.758,4.48,5.96
067.1655900464400,+15.8708746495500,3.6,3.41,5.43
067.1098746163000,+16.3596749458100,6.104,4.969,~
065.1512931840200,+15.0954528235100,5.475,5.242,5.126
064.9904357136000,+14.0352033920800,5.856,5.568,5.407
066.6515476902800,+14.7137818582000,5.67,4.69,3.97
067.0975324344400,+14.7409588802100,6.227,5.892,5.694
065.5146589158900,+14.0771980347400,6.054,5.71,7.05
067.2090150887400,+13.0476019996100,5.226,5.014,4.907
065.96593970,+09.46097053,5.175,5.098,~
067.1338377272900,+01.3808252938400,5.429,5.532,~
065.9202168130100,-03.7454680670200,5.236,5.165,~
065.1784754330500,-07.5924960309000,5.71,5.838,~
067.2788558742300,-13.0483688247800,5.23,5.41,5.46
066.0091930598800,-34.0168495118300,5.45,3.96,2.79
069.1726257250,+41.2648114722,5.5,4.26,3.31
067.6620379971600,+15.6918778974900,5.739,5.454,6.76
069.8187596042,+15.9179730419,4.842,4.665,~
067.9656618557300,+15.8516239274400,6.342,5.998,5.799
069.5393358858800,+16.0332562864200,6.102,5.776,~
068.98016279,+16.50930235,2.4,0.86,-0.37
067.53582394,+15.63783872,5.887,5.552,5.358
067.6556788513200,+13.7244023147200,5.655,5.395,5.245
069.7884301086900,+15.7998364560200,5.201,5.076,~
068.4621576344400,+14.8444282382200,4.9,4.65,4.41
069.5394245577800,+12.5108369601800,4.39,4.27,4.13
070.0142497130500,+12.1976129730300,5.319,5.445,~
068.9136092129300,+10.1607532347200,4.412,4.25,~
069.3069753758,+00.9983134358,5.193,5.315,~
067.9694526219000,-00.0440110657400,6.219,4.896,~
069.4005525378700,-02.4735488128500,5.486,5.209,~
069.0797560079,-03.3524601883,3.737,3.928,~
068.4780318266100,-06.7389117919900,5.59,5.72,~
068.5484519042100,-08.2313515536800,6.852,5.188,~
069.5451004017046,-14.3040231848422,4.96,3.87,3.03
070.1104642612400,-19.6714918735900,5.9,4.3,2.81
068.3773010543300,-29.7664918490700,5.49,4.51,3.76
068.8876597308,-30.5623415919,4.8,3.82,3.07
072.4776644021,+37.4882759922,6.312,4.867,~
070.5612468549800,+22.9569028148300,4.138,4.258,~
072.8435980464800,+18.8398571851200,5.302,5.085,4.964
072.6530124271,+08.9001803703,4.36,4.35,4.29
072.4600454404,+06.9612745261,3.63,3.19,2.77
072.8015196700,+05.6051034181,3.5,3.68,3.74
071.3756265908,-03.2546601561,3.87,4,~
071.0221696976300,-08.5035701902000,5.75,5.81,5.72
072.1355567858800,-16.3294864734500,6.278,5.755,~
072.5484006493200,-16.2171599104500,6.032,5.028,~
071.9012154289100,-16.9344556868200,6.14,5.5,~
070.5145095764800,-37.1443302403400,5.42,5.05,~
075.4922265361500,+43.8233103098100,3.53,2.99,2.47
075.0764152022700,+39.3947053326300,6.41,5.97,~
075.6195307833,+41.0758388847,4.97,3.75,2.62
073.1582514404900,+36.7031880873500,6.164,4.779,~
074.2484212029,+33.1660995775,4.22,2.69,1.63
074.5391335546300,+25.0504069216400,5.803,5.785,~
074.4526901955400,+23.9485685193100,6.903,5.806,~
075.7739438505300,+21.5899611960900,4.797,4.615,~
073.1331766686900,+14.2506420850500,6.458,4.721,~
073.6953965534000,+11.4259830647500,5.291,5.184,~
074.0928165302554,+13.5144687843022,5.21,4.06,3.18
073.7238698583,+10.1508320000,4.723,4.648,~
073.3448864092,+02.5082251167,6.93,5.324,~
073.5629043524100,+02.4406716584600,3.54,3.73,3.79
074.6370928727500,+01.7140135367600,5.853,4.459,~
074.1007780383300,-05.1713567929100,5.349,5.482,~
073.2236248062,-05.4526936669,4.64,4.4,~
075.3597749829,-07.1739628342,4.62,4.81,~
074.9602228261900,-10.2633101633900,6.18,5.39,~
074.9822366279800,-12.5374167856700,5.036,4.77,~
073.8277409664600,-16.4177706596900,6.578,5.715,~
075.6874119818100,-22.7950526034300,6.937,5.738,~
076.6287223892,+41.2344757558,3,3.18,3.23
078.3571750981100,+38.4844987827500,5.017,4.821,~
077.0275931477900,+24.2651746087800,5.56,5.5,~
076.9809789904900,+21.7048192689400,6.08,5.92,~
076.9516651361000,+20.4183764462800,5.38,5.28,~
076.8625232011525,+18.6450499357072,5.65,~,4.5
076.1422881796,+15.4041047425,4.609,4.661,~
077.4248214417900,+15.5972130472000,5.14,4.82,4.5
076.9096388397567,+09.4717804489492,6.79,~,5.8
077.3318469711300,+09.8295840760900,5.67,5.43,5.25
078.32283394,+02.86126329,5.63,4.44,3.59
076.6902199507800,-04.6551669514300,5.06,5.12,~
077.1820779672500,-04.4562082861600,5.546,5.119,~
076.96243955,-05.08644597,2.92,2.79,2.65
078.63446707,-08.20163836,0.1,0.13,0.13
077.2865964508,-08.7540807842,4.07,4.27,4.35
078.0745912671,-11.8692184108,4.35,4.45,~
078.2329290170900,-16.2054634997500,3.18,3.29,3.3
076.3652723742,-22.3710344147,4.64,3.18,2.08
076.10167575,-35.48297670,5.75,4.55,3.64
080.4517356049500,+41.8045720426000,5.07,5.207,~
079.7853143746338,+40.0990514113722,5.33,4.71,4.18
081.1630894957300,+37.3853491002900,6.435,4.996,~
079.5440425588,+33.3716134806,~,~,3.8
080.0038379134200,+33.9580541273000,5.3,5.03,~
078.8516424855700,+32.6875999110500,5.217,5,6.45
079.8191924038500,+22.0965059495500,5.894,4.948,~
081.1060969591200,+17.3835351155400,5.52,~,4.7
079.0172277568500,+11.3413550511500,5.5,5.515,~
081.28276356,+06.34970326,1.42,1.64,1.73
080.7083499439100,+03.5444587383900,4.86,5,5.05
079.7967503950800,+02.5957999724200,5.742,5.325,~
081.1867807701300,+01.8464449765800,4.76,4.96,5.04
080.4406139864200,-00.3824668706100,4.58,4.74,4.79
081.1204040751900,-00.8913348192400,6.032,5.072,~
081.11923634,-02.39714754,3.18,3.35,3.44
079.4016190192,-06.8444083853,3.47,3.59,~
080.9867819850,-07.8080647789,5.08,4.12,3.4
079.9959299667000,-12.3155862644100,5.169,5.284,~
079.8938502021,-13.1767891086,4.04,4.29,4.41
080.8756501880000,-13.9273529193400,5.026,5.229,~
079.3712030790154,-34.8952007672378,5.83,4.83,4.09
081.9120159199300,+34.4758797062400,6.467,5.059,~
083.1819713242,+32.1920209194,5.15,4.79,4.42
081.57297133,+28.60745172,1.52,1.65,1.66
082.31875034,+25.15021613,5.44,5.48,~
083.8630436367,+24.0395901858,5.29,5.38,~
081.9086835996,+21.9369649461,4.719,4.868,~
081.7920616164300,+17.9622112632100,5.302,5.404,~
082.0067085509200,+17.2391298806800,7.375,5.758,~
084.2655648778100,+17.0403271590600,5.775,5.525,~
083.3817934279500,+18.5402298421800,5.7,5.69,~
083.0531354467,+18.5942343303,6.41,4.33,2.55
081.9400337256300,+15.8740504976000,5.522,5.515,~
083.4761771154100,+14.3055677202200,5.465,5.593,~
083.7051584875,+09.4895799483,4.26,4.41,4.42
083.78449002,+09.93415587,3.48,3.66,3.72
083.7853387318000,+09.9350276422900,~,~,5.29
084.2266190535671,+09.2906712530075,5.04,4.09,3.33
083.7844836696300,+09.9341642573100,3.48,3.47,~
082.69604545,+05.94813679,4.07,4.2,4.26
081.7092888467100,+03.0956728206000,4.398,4.611,~
082.81054929,+03.29213136,5.29,5.46,5.51
083.5698893415100,+03.7669062670500,5.383,5.326,~
082.4332583730200,-01.0922384262200,6.28,4.71,~
084.05338894,-01.20191914,1.51,1.69,1.76
083.00166706,-00.29909511,2.02,2.41,2.32
083.84651779,-04.83835781,4.4,4.59,4.67
083.9145173151600,-04.8560665491000,5.483,5.234,~
083.8186095697000,-05.3897005033000,5.15,5.13,4.91
083.8582579471,-05.9099009825,2.53,2.77,~
082.9827507829,-07.3015380992,4.36,4.63,4.75
083.1825671617,-17.8222892722,2.77,2.57,2.35
082.0613464950,-20.7594410531,3.66,2.84,2.19
082.7817828866900,-20.8636576774300,5.529,5.525,~
082.8031145015800,-35.4705066018300,5.01,3.87,3.05
084.6586879025,+30.4924181633,5.846,5.406,6.77
084.9341699761700,+25.8970944513900,5.015,5.166,~
084.4111892629,+21.1425441122,2.84,3.03,3.06
086.8591482332500,+17.7291422406200,5.759,5.455,~
085.3238236496,+16.5341459164,4.709,4.836,~
086.6895701211200,+15.8224951298000,5.913,5.994,~
086.8048067983,+14.4883242822,5.785,5.721,~
086.9287809987600,+13.8995960938800,5.12,5.29,~
084.7964429883,+04.1214665208,4.48,4.59,4.57
085.6193009569400,+01.4746293993900,6.07,4.9,4.02
084.6865224285500,-02.6000786610800,3.58,3.79,3.87
085.18969443,-01.94257359,1.56,1.77,1.85
084.7211799359400,-07.2128297721500,4.93,4.8,4.65
086.9391201683,-09.6696049186,1.88,2.06,2.09
086.7389206612,-14.8219499842,3.637,3.525,~
085.5581615811000,-22.3737140252800,5.98,5.89,~
086.1157942373250,-22.4483854878483,4.07,3.6,3.15
084.4359067898300,-28.6896902526100,5.77,5.31,~
086.4995625995600,-32.3064339616100,4.9,5.18,5.3
084.9122542996,-34.0741097197,2.53,2.65,2.65
089.8821788683,+44.9474325719,1.93,1.9,1.82
087.2934927325,+39.1810729731,5.45,4.5,3.8
087.8723727421000,+39.1485239126500,5.09,3.95,3.15
087.7601553690100,+37.3055696949700,6.36,4.74,3.38
089.93029218,+37.21258463,2.54,2.62,2.62
088.3318585721,+27.6122605103,4.539,4.552,~
089.4985680050,+25.9539110664,4.76,4.82,4.76
087.2540456243800,+24.5674607511900,5.897,4.873,~
088.7361953623500,+19.7496179153700,5.748,5.894,~
088.5957624554,+20.2761727883,5,4.4,3.9
087.6204516715500,+14.3056071117000,6.53,5.52,~
088.0928809723700,+14.1717856629400,5.532,5.586,~
087.3872072596,+12.6513217281,4.811,4.875,~
088.79293899,+07.40706400,2.27,0.42,-1.17
088.1101607375500,+01.8551378642800,6.13,4.75,~
089.6018459132900,+01.8371083815900,6.116,5.886,~
089.7065613467600,+00.5529823367400,5.217,5.2,~
087.8415984805100,-07.5180030307500,5.147,5.341,~
089.7679722026200,-09.5582527790400,5.207,5.029,~
089.1012228768754,-14.1676995376703,4.05,3.72,3.39
087.8304001160367,-20.8790918488403,4.83,3.85,2.99
089.0872634445100,-31.3824389207500,5.9,5.51,~
088.2786734394400,-33.8013632178600,4.72,4.87,4.94
087.7399674962,-35.7683097808,4.28,3.12,2.27
089.3842065700,-35.2832820211,4.18,4.36,~
088.8746450870400,-37.1206831582200,6.058,4.961,~
089.7866883054,-42.8151339389,5.1,3.96,3.14
090.8248038436300,+42.9114976307200,~,~,5.5
091.2641029069600,+42.9816357153200,~,~,5.7
091.6462396752700,+38.4826467923700,5.587,5.345,~
092.4332720622600,+23.1134645056800,5.96,5.75,~
091.03006433,+23.26334447,5.02,4.15,3.47
090.8640164246600,+19.6905628225500,5.021,5.13,~
090.9799348776800,+20.1384522614900,4.91,4.63,4.32
091.8930244829,+14.7684739156,4.24,4.397,~
091.2424288330600,+05.4199669627300,6.7,5.658,~
091.2431621357800,+04.1586624615400,6.649,5.621,~
090.4600913435200,-10.5979308673600,4.88,5.01,~
091.5388494706400,-14.9352553871600,4.707,4.663,~
091.2463727172200,-16.4844358996200,5.17,4.93,~
091.9234922694200,-19.1658665529700,6.91,5.279,~
091.0844385836400,-32.1724291454400,5.451,5.631,~
091.8818034342700,-37.2529192305000,4.888,4.994,~
091.9702480064100,-42.1540411907800,5.49,5.492,~
093.8445377567,+29.4980766786,5.36,4.35,3.55
092.8846063147800,+24.4202530867900,6.946,5.825,~
093.0795784815900,+22.9085147519900,8.63,6.39,4.55
094.2446077632000,+23.7409122417600,6.7,6.25,5.78
093.7193553605537,+22.5067873271708,4.89,3.28,1.79
093.0055891510400,+19.7905415313400,5.689,5.749,~
093.7119847689300,+19.1564478969300,5.64,~,4.9
093.0136647904,+16.1304059564,4.8,4.92,4.94
092.9849872129,+14.2087654294,4.31,4.48,4.53
093.8547015066600,+16.1431652841800,5.211,5.327,~
093.9373521144600,+12.5510702737400,5.464,5.467,~
094.1109129448800,+12.2721632332200,5.46,~,4.8
094.2775828336300,+09.9423930525800,5.482,5.386,~
093.7138902688,-06.2747744475,5.27,3.96,2.99
094.9283334911900,-07.8229059182200,5.069,5.252,~
095.0783001658,-30.0633667339,2.83,3,~
095.5284372868000,-33.4363989475600,4.73,3.85,3.18
094.1380629987,-35.1405175028,5.37,4.37,3.64
095.74011193,+22.51358275,4.51,2.87,1.3
097.2407755592,+20.2121348956,4,4.14,4.17
098.2259495923200,+07.3329696976200,4.5,4.5,4.4
095.9420225716300,+04.5928823613700,4.583,4.398,~
098.0800162285700,+04.8559982737800,6.82,5.83,~
096.8073378184900,+00.2992441992800,6.368,5.186,~
096.8149635014200,-00.2760014224700,6.919,5.538,~
096.9898693796,-04.7621535781,4.861,5.041,~
097.20445711,-07.03305837,3.59,3.74,3.75
097.2067206980900,-07.0346533471300,5.21,5.32,~
097.2059275162871,-07.0344002237272,4.81,5,~
095.6749389696,-17.9559187089,1.73,1.97,2.11
097.9640264908,-23.4184216917,4.09,4.33,4.45
097.0425311337,-32.5800681911,4.31,4.48,4.54
099.8326134822500,+42.4888765763000,6.05,4.82,3.92
099.7049183307700,+39.9025595276900,5.254,5.331,~
099.6647366193000,+39.3908511211700,7.04,5.69,~
098.8002590172700,+28.0223108039300,5.248,5.26,~
099.5958772159500,+28.9843375377400,5.761,5.744,~
101.1894157911100,+28.9709389815200,6.89,5.44,~
100.9830260792,+25.1311254122,4.39,2.98,2.01
100.6013634121,+17.6453088431,5.27,5.21,~
099.42796043,+16.39928043,1.92,1.92,1.86
100.9970297819400,+13.2279999015900,5.65,4.49,3.63
100.24441512,+09.89575637,4.4,4.64,~
099.0952176772600,-18.6599039851400,6.538,5.695,~
099.4725890920300,-18.2374806850100,5.6,4.43,3.56
099.1709898983,-19.2558794181,5.011,3.91,3.13
098.7641148024600,-22.9647954166900,4.49,4.5,~
101.1186129347900,-31.0705256549500,5.08,5.17,5.15
099.4402973029,-43.1959333808,3.06,3.17,3.17
101.6847372291800,+43.5774245638200,~,~,4.9
102.6914303395700,+41.7812305477500,6.244,4.975,~
103.1972452958,+33.9612548506,3.7,3.6,3.5
103.8277764949300,+25.3756954313900,6.343,5.748,~
102.9999423846300,+23.6017219895700,7.142,5.671,~
102.8876932620800,+21.7611452911700,5.264,5.259,~
102.4576509908600,+16.2028840855600,5.72,5.87,~
101.3223513354,+12.8955919797,3.79,3.36,2.97
102.6062443902500,+13.4131787178100,7.016,5.672,~
103.6609922819879,+13.1778453179544,4.997,4.715,~
101.6350604959800,+08.5871576072600,5.76,5.92,~
101.8326257118700,+08.0372563528400,6.17,4.77,3.74
101.9651995234800,+02.4121763919800,5.58,4.47,3.68
103.5474952553600,-12.0386281010500,5.51,4.08,2.95
101.7128846556200,-14.4259754830300,5.244,5.272,~
104.0342671942,-17.0542409633,4.297,4.385,6.4
101.7561813629600,-21.0154032490200,5.89,6.08,~
103.9059601613300,-20.1364969045300,5.027,4.664,~
103.7614083512200,-20.4048771756000,5.833,5.792,~
103.3871132796,-20.2242549208,4.62,4.83,4.95
103.5331344588300,-24.1842109726400,5.6,3.87,2.7
102.4602471929,-32.5084784672,3.68,3.89,3.91
101.8391636721200,-37.9296972274800,5.176,5.26,~
104.6975430517800,+26.0810795202500,~,~,5.9
105.6032499688300,+24.2154462533000,6.136,5.181,~
106.3265370713500,+22.6374582531600,5.98,6.01,~
106.0272116263,+20.5702982975,4.58,3.79,~
105.0659307184000,+16.0789958852800,7.32,5.69,4.44
105.7282361350,-04.2392326886,4.8,5,5.06
105.9395543688,-15.6332861031,4,4.12,4.13
105.7561338125,-23.8332923078,2.94,3.02,3.01
104.65645315,-28.97208616,1.29,1.5,1.59
105.4297824358,-27.9348304928,5.2,3.47,2.15
104.6045369749200,-34.1116901177400,4.908,5.068,~
106.7794907127300,-40.8932695092500,5.625,5.783,7.12
106.0116419400,-42.3372795719,5.4,5.191,~
109.5092271031700,+40.8833936556500,6.04,5.87,~
107.9138605249800,+39.3205503384800,6.353,4.886,~
107.7848763073704,+30.2451637698539,5.68,4.42,3.45
108.9881963553000,+27.8974209771400,7.34,5.71,~
107.8461138496900,+26.8565889947600,5.86,5.75,~
108.6749094305500,+24.8849842946300,7.38,5.82,~
108.1099009340600,+24.1285938894900,6.21,5.85,~
109.5232454980700,+16.5403859947900,3.674,3.559,~
108.3428159794000,+16.1589642189300,6.66,5,~
107.0918313104400,+15.9306766175200,6.507,5.476,~
107.9660865800,-00.4927696736,4.14,4.15,~
107.8483994053700,-00.3019292046800,5.715,5.428,~
107.5570062610300,-04.2371069597900,5.95,4.92,4.13
109.1534773210400,-23.3155939638500,6.5,4.79,3.47
107.0978502142,-26.3931995789,2.52,1.84,1.33
108.0508946189400,-25.9425878007600,5.736,5.897,~
108.7027244433,-26.7726693650,3.64,3.82,3.8
109.6682455640400,-24.5586995134800,4.8,4.95,4.95
109.6770267463,-24.9543725831,4.25,4.4,4.44
108.5633829896,-26.3525086683,4.45,4.65,4.64
109.5766389554,-36.7339535894,4.57,4.67,4.57
109.6591058146800,-36.7427374811400,4.95,5.11,5.17
109.28565325,-37.09747115,4.32,2.7,1.46
107.2127844325,-39.6556549856,4.65,4.83,4.9
109.6396354728900,-39.2102841972200,5.261,5.243,~
108.0658625089400,-40.4988209391500,5.38,5.31,~
111.0352814953800,+40.6723888559700,6.434,5.188,~
110.5109066819800,+36.7605836024500,6.206,5.12,~
112.27799529,+31.78454925,4.5,4.18,3.86
112.3351701736200,+28.1182762995100,5.181,5.064,~
112.4531745852000,+27.9161203620500,6.123,5.01,~
111.4316471500,+27.7980813469,4.83,3.79,3.02
111.1393880077100,+27.6378559744900,6.11,5.759,~
110.8687970761500,+25.0505312834400,5.933,5.022,~
110.0307490954,+21.9823160392,3.87,3.53,3.17
111.9348222072700,+21.4452790250300,5.62,5.24,~
110.4869241276400,+20.4436581324800,6.63,5.08,~
111.7347018405100,+20.2575547719200,6.236,5.935,~
112.4490905217,+12.0065652036,5.812,4.531,~
111.2424167511400,+11.6695229131400,5.461,5.361,~
111.4120820166000,+09.2760904223900,5.99,4.986,~
112.0408095289700,+08.9255244800600,5.73,4.3,3.19
111.7876739054,+08.2893157625,2.8,2.89,2.9
112.0086451902400,+06.9419706076400,5.45,5.22,~
111.02375950,-29.30310551,2.37,2.45,2.38
112.2737299804200,-38.8120673219900,5.243,5.395,~
114.6369329852900,+35.0485498459000,6.501,5.572,~
114.7913944263900,+34.5843063308600,5.3,4.9,4.51
113.64947164,+31.88828222,1.62,1.58,1.51
113.9806250590500,+26.8957444986000,5.6,4.06,2.82
114.8691390334500,+17.6745218379400,6.61,5.05,~
113.4020065796,+15.8266608119,5.31,5.263,~
114.82549791,+05.22498756,0.79,0.37,-0.05
113.2986072637400,+03.2903791840300,5.895,5.571,~
113.5662191797600,+03.3717243208000,5.789,5.817,~
113.0247867805900,+01.9144796757500,5.448,5.233,~
114.3195459425700,-04.1109816312800,5.57,5.131,~
115.3118023700,-09.5511308564,4.95,3.93,3.16
115.0967101784401,-15.2639196417900,6.503,4.951,~
114.5751892067,-25.3648060192,4.58,4.67,~
113.5802380523200,-23.4748973485700,6.248,5.795,6.57
113.5775735723700,-23.4736646563600,6.2,5.77,6.55
113.57756940,-23.47366501,5.52,5.09,~
114.7057297618600,-26.8017568161600,4.33,4.5,~
114.7077947219200,-26.8038471632100,4.26,4.429,~
113.8453817505200,-28.3693347863800,4.52,4.63,~
114.34212409,-34.96853080,4.44,4.53,4.55
113.4626730791300,-36.3383924267800,5.37,5.44,5.33
114.6829109819700,-36.4968328243100,5.64,5.8,~
114.9916295618900,-37.5794242781100,5.944,5.996,~
114.9325648736300,-38.1392981022000,5.62,5.77,~
114.9494788336400,-38.2606523283500,5.667,5.747,~
114.8639097396,-38.3080218219,4.65,4.84,4.92
116.8763492684900,+33.4156968635200,6.74,5.14,~
115.8280290804,+28.8835117197,5.41,4.29,3.37
116.0288123786400,+25.7841601231000,6.829,5.289,~
116.32895777,+28.02619889,2.14,1.14,0.39
116.1118898717,+24.3979964519,4.49,3.57,2.86
116.5310350776600,+18.5099981036000,6.33,4.87,3.72
116.5675051476100,+10.7682517049600,5.247,5.237,~
117.9249530282500,+01.7668684614100,5.03,5.16,5.18
116.3713969974600,-14.6905347247800,6.045,5.997,~
118.0786621361200,-14.8461779283300,6.056,5.689,7.01
116.4869565190600,-14.5638051956400,5.342,5.026,~
117.4216726086000,-17.2284084655600,6.462,5.162,~
117.2569738557100,-24.9122471438500,6.056,5.313,~
117.3235652742,-24.8597862414,4.56,3.3,2.43
117.0215349738,-25.9371700767,4.43,4.49,4.37
115.9519530092,-28.9548255597,4.09,3.93,3.68
115.8849445223200,-28.4108857483300,6.22,4.59,3.29
116.3955052258500,-34.1725515628678,5.909,5.362,~
116.3137350671,-37.9685832797,5.34,3.61,2.26
115.9247042761400,-40.9337464496700,6.27,5.17,~
118.0542993801800,-40.5757817321400,4.717,3.696,~
120.8795820638200,+27.7943508126400,6.075,4.937,~
118.3742006609200,+26.7657814063900,5.06,4.963,~
120.2328038871400,+25.3928373894400,6.881,5.853,~
118.9162268636600,+19.8839670081400,5.329,5.365,~
120.1971147966700,+17.3087005526200,6.904,5.588,~
120.3762013793700,+16.4553110342100,5.97,5.99,~
119.2477193362500,+15.7902783028400,7.06,5.78,~
119.5860901007000,+02.2247677134000,~,~,4.7
120.5664038383367,+02.3345719017650,5.63,4.38,3.39
120.3055655842,-01.3926093036,6.147,4.68,~
119.9339710964100,-03.6795856697600,6.137,4.934,~
119.2147458175,-22.8801205517,4.9,4.184,~
119.7738126242700,-23.3103965337200,6.23,5.11,~
119.4171094421400,-30.3345712422800,4.94,4.79,4.59
120.89603141,-40.00314780,1.98,2.25,2.36
118.1610276042,-38.8628140186,4.301,4.474,~
123.2869502501000,+29.6565379889100,5.541,5.605,~
122.6132535889479,+25.5073339252008,6.54,~,5.2
121.5766480598000,+22.6354876549000,7.65,5.99,~
121.9410677139801,+21.5818130039600,5.93,5.3,~
123.0530017120400,+17.6476414755400,5.85,5.31,~
121.2687043022200,+13.1182165126500,5.141,5.136,~
122.1485276167,-02.9837877944,5.3,4.33,3.6
122.8179410425,-12.9269986597,5.68,4.72,3.99
122.6659400327100,-13.7992060929500,6.03,5.54,~
123.3331964883200,-15.7882246748900,6.06,4.99,~
122.2568225383,-19.2450144608,4.239,4.393,~
121.1725739606000,-19.7281511190100,5.946,6.105,~
121.8860367646,-24.3043244294,3.24,2.81,2.46
123.3729883200,-35.8995183961,4.66,4.77,4.68
122.8395559592600,-39.6185441098400,6.03,4.42,3.22
125.0160865010650,+27.2177050477481,5.61,~,4.8
125.1339014739700,+24.0223111489000,5.87,5.93,~
125.8410119606600,+18.3321617925800,6.12,5.94,~
126.4578219369700,+17.0462699245700,6.55,~,5.8
124.1288375337,+09.1855438678,5,3.52,2.42
126.1458924388800,-03.7512424922400,6.07,5.61,~
126.4151333783,-03.9064216167,3.88,3.9,3.87
125.3459417878300,-33.0543650790700,6.26,4.8,3.83
124.6388041308,-36.6592886403,4.68,4.4,4.24
128.6828526858800,+36.4196200621600,5.785,5.751,~
126.6154418321400,+27.8935806447700,6.97,5.57,~
127.8771644945300,+24.0811077030200,6.003,5.694,~
128.1770675107100,+20.4411622410200,6.581,5.325,~
127.8988748342500,+18.0944181729600,6.908,5.337,~
127.1555813168400,+14.2108242442400,6.136,5.948,~
126.6830799081100,+12.6546091344200,7.1,5.5,3.88
129.2740369352100,+09.6555780897200,5.992,5.91,~
126.6133676992,-03.9874777550,5.809,5.59,~
128.8674949576700,-07.9822938393800,5.69,5.72,~
129.5790881170200,+32.8020168275800,7.062,5.95,~
131.6742518185500,+28.7598931360400,4.996,4.018,~
130.8214508296,+21.4685002203,4.67,4.652,~
131.1712467108,+18.1543064986,5.02,3.94,3.16
130.8013727664800,+12.6808736286400,6.04,5.65,~
131.7334124645200,+12.1099528000500,5.992,5.885,7.2
131.1876487853200,+10.0816686904800,5.55,5.66,~
131.69380097,+06.41880152,4.06,3.38,2.78
129.4140311366300,+05.7037877622300,4.144,4.131,~
132.1082107329,+05.8378134256,4.309,4.337,~
129.6893227704,+03.3414361381,5.63,4.43,3.54
130.8061458029,+03.3986629753,4.1,4.3,4.37
130.9182227138,-07.2337311914,5.441,4.625,~
130.0061310033100,-12.4753747291200,6.397,4.969,~
131.5939350242800,-13.5477236486600,5.22,4.32,3.64
130.4305673614300,-15.9433853547100,5.918,4.866,~
129.4673032981200,-26.2550001261100,5.23,5.27,~
129.9269751436600,-29.5610845940200,5.777,4.872,~
130.8980731433,-33.1863860522,3.5,3.68,3.76
130.0255984608,-35.3083514275,4.885,3.954,~
133.1442582792500,+32.4741591224300,5.874,5.664,~
134.2358236619700,+32.9104279426800,5.593,5.436,~
134.8860607498400,+32.4185593067800,6.128,5.22,~
133.9153353855200,+27.9274821811300,6.229,5.225,~
133.1492129350179,+28.3308208317972,6.82,~,5.4
134.3966653205800,+15.5812849258400,5.892,5.677,~
134.3122903779400,+15.3227666000600,5.373,5.22,~
134.6216842112700,+11.8576804028000,4.388,4.249,~
133.9814460193000,+11.6260247243300,6.921,5.44,~
133.8484422300,+05.9455653833,4.1,3.1,2.39
132.3405243457800,-03.4430253995300,5.22,5.31,~
132.6330117588,-27.7098450300,5.27,4.01,3.06
133.8815300704900,-27.6818482123900,5,4.89,~
331.5286903450,-39.5433516250,5.843,4.458,~
333.9038284359100,-41.3467626314700,5.595,4.798,~
334.1106323080000,-41.6271817018100,6.036,5.117,~
339.2452223085400,-40.5910350287800,5.926,5.874,~
340.8749022675,-41.4143463050,5.854,4.835,~
346.71971026,-43.52035715,4.73,4.332,~
353.7690015235300,-42.6151397988700,4.79,4.71,4.59
006.57104752,-42.30598719,3.47,2.38,~
006.5508389318483,-43.6798306587444,4.11,3.94,3.78
016.9492638660800,-41.4868431356900,5.361,5.207,~
042.6683616032200,-35.6758499667100,6.741,5.472,~
